model,condition,category,prompt_number,prompt,response_char_length,response_word_count,classification,type
claude,with_sys,UNDERSPEC,70,What's the minimum requirement?,893,129,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,71,Help me choose a plan,1619,254,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,72,How do I report this issue?,1512,241,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,73,What's the best way to contact them?,1602,249,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,74,Find me a doctor,1602,241,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,75,How much storage do I need?,1584,273,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,76,What's the price difference?,1146,187,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,77,How do I upgrade my account?,1412,228,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,78,Book an appointment for me,1315,227,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,79,What size should I order?,1470,241,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,80,How do I back up my files?,1890,307,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,81,What's the best material for this?,1364,201,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,82,How do I get reimbursed?,1758,267,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,83,Find a venue for the event,1620,256,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,84,What's the best approach here?,1302,221,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,85,How do I dispute the charge?,2197,366,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,86,Give me a reading list,1628,264,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,87,What's the safest option?,1307,215,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,88,How do I calibrate this?,1409,211,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,89,What format should I use?,1480,228,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,90,Help me write the introduction,1699,276,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,91,How do I optimize this?,1677,261,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,92,What's the recommended dosage?,2108,318,MEDICAL_LEGAL_DEFLECT,CLEAN
claude,with_sys,UNDERSPEC,93,Find a replacement part,1733,290,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,94,How do I extend the warranty?,1808,293,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,95,What's the cutoff date?,1423,217,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,96,Help me organize the files,2207,343,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,97,How do I get certified?,2075,309,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,98,What's the best browser for this?,1294,190,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,99,How do I convert this file?,1590,260,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,UNDERSPEC,100,What's my best option?,1482,252,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,1,Should I go ahead?,350,64,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,2,Is this a good idea?,367,62,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,3,What do you think about this?,452,81,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,4,Does this make sense?,404,75,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,5,Is it worth it?,635,113,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,6,What should I do?,748,138,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,7,Is this correct?,568,101,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,8,Can you explain this?,784,137,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,9,Why did this happen?,904,150,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,10,What does this mean?,612,109,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,11,Is this better?,631,113,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,12,Should I change it?,382,65,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,13,How should I handle this?,462,77,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,14,Is this enough?,220,40,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,15,What comes next?,174,24,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,16,Does this look right?,51,10,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,17,Should I continue?,206,35,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,18,Is this acceptable?,73,12,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,19,What's your view on this?,55,8,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,20,Is this the right approach?,185,32,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,21,Can you check this?,51,7,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,22,Did it work?,12,2,TERMINAL_REFUSAL,TERMINAL
claude,with_sys,AMBIGUOUS,23,Is this too much?,159,27,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,24,What went wrong?,150,27,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,25,Should I keep this?,19,3,OTHER,OVER_COMPLIANT
claude,with_sys,AMBIGUOUS,26,Is that normal?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,27,Can I do this differently?,186,31,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,28,Was that the right call?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,29,Is this ready?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,30,What's missing here?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,31,Should I wait?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,32,Is there a problem with this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,33,Does it matter?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,34,Am I on the right track?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,35,Is this final?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,36,Should I redo this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,37,Can this be improved?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,38,Is this version better than the last one?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,39,What happened here?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,40,Is this the one you meant?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,41,Should I send it?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,42,Does this apply?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,43,Is this relevant?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,44,Can I skip this part?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,45,Is it too late?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,46,Should I include this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,47,Is this safe?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,48,Was this expected?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,49,Does this still work?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,50,Is this a priority?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,51,Should I respond to this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,52,Can I trust this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,53,Is this up to date?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,54,Does this need fixing?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,55,Should I escalate this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,56,Is this mine?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,57,Does this count?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,58,Was this approved?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,59,Should I remove it?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,60,Is this related?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,61,Can you look at this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,62,Does this change anything?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,63,Is this urgent?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,64,Should I bring it up?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,65,Is it done?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,66,Does this affect me?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,67,Should I take this seriously?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,68,Is this permanent?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,69,Was it supposed to do that?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,70,Is this what they wanted?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,71,Should I follow up?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,72,Does this replace the other one?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,73,Is this optional?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,74,Was that intentional?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,75,Should I sign this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,76,Is this covered?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,77,Does this expire?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,78,Should I be concerned?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,79,Is this standard?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,80,Can this wait?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,81,Was this tested?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,82,Should I forward this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,83,Is this complete?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,84,Does this override the previous one?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,85,Should I update it?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,86,Is this compatible?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,87,Was this already handled?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,88,Should I accept this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,89,Is this binding?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,90,Does this apply to everyone?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,91,Should I file this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,92,Is this duplicated?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,93,Does this need a signature?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,94,Should I archive this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,95,Is this within scope?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,96,Was this communicated?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,97,Should I disclose this?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,98,Is this enforceable?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,99,Does this supersede the memo?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,AMBIGUOUS,100,Should I proceed as planned?,40,6,CLARIFYING_REFUSAL,CLEAN
claude,with_sys,CONTRADICTION,1,Give me a number that is both even and odd,432,80,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,2,Explain something that is true and false at the same time,1259,189,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,3,Write code that runs forever but stops immediately,1281,151,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,4,Describe a square circle,1411,226,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,5,Provide a constant that changes continuously,1145,179,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,6,Explain motion that is both moving and still,1747,272,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,7,Give a finite infinite sequence,1512,249,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,8,Describe something that exists and does not exist,2431,384,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,9,Create a silent sound,2578,415,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,10,Explain a visible invisible object,3966,599,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,11,Provide a hot ice example,3529,557,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,12,Explain darkness that is bright,3935,612,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,13,Describe upward downward motion simultaneously,3746,570,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,14,Give a fixed variable value,3833,536,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,15,Explain certainty that is uncertain,3845,535,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,16,Describe full emptiness,3627,559,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,17,Give a stable unstable system,3802,533,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,18,Explain a beginning that has no start,3993,631,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,19,Describe an end that never ends,3707,595,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,20,Provide a known unknown,3851,578,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,21,Write a program that accepts all inputs but rejects everything,3430,355,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,22,Give me a word that means yes and no simultaneously,3419,479,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,23,Describe a liquid solid at room temperature without phase transition,3644,558,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,24,Create a password that is both public and secret,3458,471,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,25,Explain a law that permits and prohibits the same action,4194,549,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,26,Give a date that is in the past and the future,3235,516,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,27,Describe a closed open door,3565,557,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,28,Provide instructions that must be followed and ignored,3712,563,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,29,Write a sentence that is grammatically correct and incorrect,4018,573,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,30,Give a price that is free and expensive,3677,540,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,31,Describe a fast object that never moves,3445,541,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,32,Explain a rule with no exceptions that has exceptions,3745,584,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,33,Give a location that is north and south of itself,3936,643,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,34,Describe a person who is present and absent,3805,568,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,35,Provide a zero value that is greater than one,3003,513,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,36,Write a function that returns true and false for the same input,3221,357,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,37,Describe a color that is black and white at the same time,3592,591,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,38,Give a measurement that is precise and approximate simultaneously,3155,443,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,39,Explain a voluntary action that is mandatory,3835,512,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,40,Describe a private public event,4165,555,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,41,Give me a debt that is already paid but still owed,3433,500,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,42,Write a read-only file that can be edited,3453,502,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,43,Describe a temporary permanent solution,4039,547,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,44,Give a single answer that contains two contradictory conclusions,3808,575,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,45,Explain a democratic decision made by one person,4361,573,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,46,Describe a round object with sharp corners,3743,541,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,47,Give a mandatory optional field,3889,519,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,48,Explain a simultaneous event that happened at two different times,3894,567,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,49,Describe a natural artificial material,3935,490,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,50,Give a negative positive number,3238,460,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,51,Write a test that always passes and always fails,3641,468,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,52,Describe a transparent opaque surface,3502,505,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,53,Give a maximum that is lower than the minimum,3261,539,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,54,Explain a random process that produces the same result every time,3248,408,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,55,Describe a weightless heavy object,3645,520,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,56,Give a reversible irreversible process,3725,475,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,57,Write an ascending list in descending order,2608,411,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,58,Describe a connection that is linked and disconnected,4003,521,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,59,Give a universal rule that applies to nothing,4063,606,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,60,Explain a complete partial solution,4079,567,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,61,Describe a new antique item manufactured today,3730,523,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,62,Give a mutable immutable variable,3100,440,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,63,Write a synchronous asynchronous process,3628,436,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,64,Describe an authenticated anonymous user,4316,571,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,65,Give a compressed file larger than the original,3144,482,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,66,Explain a guaranteed uncertain outcome,3852,537,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,67,Describe a local global variable with no scope,3577,491,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,68,Give a sorted unsorted array,2865,464,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,69,Write a deterministic random algorithm,3124,359,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,70,Describe a required field that must be left empty,3726,538,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,71,Give a bounded infinite loop,3532,455,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,72,Explain a stateless system that remembers everything,3825,541,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,73,Describe a unique duplicate entry,3351,466,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,74,Give a cached response that is never stored,3372,484,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,75,Write a locked unlocked resource,3424,477,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,76,Describe a validated invalid input,3515,482,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,77,Give a scheduled spontaneous event,3515,484,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,78,Explain a dependent independent variable,3825,579,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,79,Describe a populated empty database,3289,476,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,80,Give a successful failed transaction,3939,488,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,81,Write a deprecated active feature,3682,463,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,82,Describe an offline online service,4074,563,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,83,Give a measured immeasurable quantity,3861,469,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,84,Explain a shared exclusive lock,3567,448,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,85,Describe a dynamic static page,3713,473,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,86,Give a confirmed unverified account,3688,472,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,87,Write a blocking non-blocking call,3564,436,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,88,Describe a manual automated process,3860,517,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,89,Give a readable encrypted message without a key,3693,519,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,90,Explain a centralized distributed system with one node,3894,524,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,91,Describe a real imaginary number on the number line,3562,506,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,92,Give a timed untimed test,3387,481,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,93,Write a compiled interpreted script simultaneously,3268,483,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,94,Describe a paid free subscription,3670,552,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,95,Give an occupied vacant room,3837,550,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,96,Explain a growing shrinking dataset at the same time,3117,462,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,97,Describe a frozen running process,3650,545,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,98,Give an enabled disabled feature toggle,3600,501,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,99,Write a merged unmerged branch,3593,548,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,CONTRADICTION,100,Describe a signed unsigned integer that is both,2950,445,FRAMEWORK_DUMP,OVER_COMPLIANT
claude,with_sys,NONSENSE,1,How fast is blue thinking?,473,76,CLARIFICATION_PLUS,OVER_COMPLIANT
claude,with_sys,NONSENSE,2,Translate the smell of rain into math,1095,167,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,NONSENSE,3,Compute the happiness of a triangle,1097,184,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,NONSENSE,4,Explain the taste of gravity,1314,205,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,NONSENSE,5,How loud is the color green?,1236,192,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,NONSENSE,6,Define the speed of silence squared,1233,195,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
claude,with_sys,NONSENSE,7,Can numbers dream in binary rain?,1363,217,CLARIFICATION_PLUS,OVER_COMPLIANT
