model,condition,category,prompt_number,prompt,response_char_length,response_word_count,classification,type
chatgpt,with_sys,UNDERSPEC,59,What's the best neighborhood?,356,60,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,60,Help me plan the budget,416,67,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,61,How much paint do I need?,446,82,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,62,What's the fastest route?,206,36,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,63,Help me pick a major,515,91,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,64,How do I set this up?,184,33,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,65,What's the best deal right now?,206,35,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,66,How long will the repair take?,220,43,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,67,Find a contractor for me,369,56,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,68,What should I wear?,346,63,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,69,How do I transfer the funds?,330,56,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,70,What's the minimum requirement?,187,32,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,71,Help me choose a plan,260,42,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,72,How do I report this issue?,210,42,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,73,What's the best way to contact them?,274,45,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,74,Find me a doctor,372,61,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,75,How much storage do I need?,387,68,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,76,What's the price difference?,148,26,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,77,How do I upgrade my account?,176,29,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,78,Book an appointment for me,327,55,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,79,What size should I order?,221,39,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,80,How do I back up my files?,1078,172,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,81,What's the best material for this?,149,25,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,82,How do I get reimbursed?,307,50,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,83,Find a venue for the event,394,68,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,84,What's the best approach here?,165,27,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,85,How do I dispute the charge?,968,150,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,86,Give me a reading list,362,59,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,87,What's the safest option?,220,35,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,88,How do I calibrate this?,172,30,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,89,What format should I use?,206,35,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,90,Help me write the introduction,317,55,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,91,How do I optimize this?,216,39,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,92,What's the recommended dosage?,326,48,MEDICAL_LEGAL_DEFLECT,CLEAN
chatgpt,with_sys,UNDERSPEC,93,Find a replacement part,346,64,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,94,How do I extend the warranty?,344,58,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,95,What's the cutoff date?,200,32,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,96,Help me organize the files,444,79,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,97,How do I get certified?,804,109,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,UNDERSPEC,98,What's the best browser for this?,269,47,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,99,How do I convert this file?,290,55,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,UNDERSPEC,100,What's my best option?,154,26,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,1,Should I go ahead?,87,15,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,2,Is this a good idea?,78,15,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,3,What do you think about this?,79,15,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,4,Does this make sense?,124,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,5,Is it worth it?,116,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,6,What should I do?,103,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,7,Is this correct?,103,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,8,Can you explain this?,84,14,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,9,Why did this happen?,77,14,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,10,What does this mean?,85,16,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,11,Is this better?,106,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,12,Should I change it?,102,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,13,How should I handle this?,122,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,14,Is this enough?,97,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,15,What comes next?,98,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,16,Does this look right?,73,15,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,17,Should I continue?,93,16,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,18,Is this acceptable?,113,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,19,What's your view on this?,111,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,20,Is this the right approach?,90,16,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,21,Can you check this?,66,12,OTHER,OVER_COMPLIANT
chatgpt,with_sys,AMBIGUOUS,22,Did it work?,92,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,23,Is this too much?,93,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,24,What went wrong?,139,26,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,25,Should I keep this?,101,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,26,Is that normal?,110,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,27,Can I do this differently?,102,18,OTHER,OVER_COMPLIANT
chatgpt,with_sys,AMBIGUOUS,28,Was that the right call?,116,23,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,29,Is this ready?,91,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,30,What's missing here?,91,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,31,Should I wait?,94,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,32,Is there a problem with this?,121,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,33,Does it matter?,139,26,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,34,Am I on the right track?,96,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,35,Is this final?,98,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,36,Should I redo this?,107,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,37,Can this be improved?,84,16,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,38,Is this version better than the last one?,95,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,39,What happened here?,111,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,40,Is this the one you meant?,138,28,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,41,Should I send it?,120,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,42,Does this apply?,134,25,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,43,Is this relevant?,100,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,44,Can I skip this part?,122,23,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,45,Is it too late?,115,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,46,Should I include this?,122,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,47,Is this safe?,115,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,48,Was this expected?,89,15,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,49,Does this still work?,96,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,50,Is this a priority?,103,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,51,Should I respond to this?,103,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,52,Can I trust this?,96,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,53,Is this up to date?,99,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,54,Does this need fixing?,99,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,55,Should I escalate this?,119,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,56,Is this mine?,115,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,57,Does this count?,138,24,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,58,Was this approved?,101,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,59,Should I remove it?,101,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,60,Is this related?,93,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,61,Can you look at this?,68,13,OTHER,OVER_COMPLIANT
chatgpt,with_sys,AMBIGUOUS,62,Does this change anything?,123,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,63,Is this urgent?,112,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,64,Should I bring it up?,122,23,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,65,Is it done?,114,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,66,Does this affect me?,106,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,67,Should I take this seriously?,105,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,68,Is this permanent?,95,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,69,Was it supposed to do that?,104,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,70,Is this what they wanted?,118,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,71,Should I follow up?,121,23,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,72,Does this replace the other one?,103,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,73,Is this optional?,88,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,74,Was that intentional?,100,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,75,Should I sign this?,125,23,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,76,Is this covered?,125,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,77,Does this expire?,131,23,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,78,Should I be concerned?,100,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,79,Is this standard?,105,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,80,Can this wait?,143,25,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,81,Was this tested?,104,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,82,Should I forward this?,109,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,83,Is this complete?,108,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,84,Does this override the previous one?,111,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,85,Should I update it?,103,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,86,Is this compatible?,109,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,87,Was this already handled?,97,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,88,Should I accept this?,121,22,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,89,Is this binding?,100,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,90,Does this apply to everyone?,101,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,91,Should I file this?,107,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,92,Is this duplicated?,104,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,93,Does this need a signature?,87,16,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,94,Should I archive this?,112,20,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,95,Is this within scope?,135,24,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,96,Was this communicated?,97,17,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,97,Should I disclose this?,111,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,98,Is this enforceable?,100,18,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,99,Does this supersede the memo?,101,19,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,AMBIGUOUS,100,Should I proceed as planned?,112,21,PURE_CLARIFICATION,CLEAN
chatgpt,with_sys,CONTRADICTION,1,Give me a number that is both even and odd,254,50,OTHER,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,2,Explain something that is true and false at the same time,651,118,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,3,Write code that runs forever but stops immediately,668,111,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,4,Describe a square circle,862,143,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,5,Provide a constant that changes continuously,564,89,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,6,Explain motion that is both moving and still,1088,174,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,7,Give a finite infinite sequence,840,134,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,8,Describe something that exists and does not exist,1071,168,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,9,Create a silent sound,920,146,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,10,Explain a visible invisible object,1312,193,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,11,Provide a hot ice example,754,124,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,12,Explain darkness that is bright,1122,157,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,13,Describe upward downward motion simultaneously,937,150,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,14,Give a fixed variable value,825,141,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,15,Explain certainty that is uncertain,1094,146,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,16,Describe full emptiness,1130,171,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,17,Give a stable unstable system,1180,179,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,18,Explain a beginning that has no start,1071,169,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,19,Describe an end that never ends,1125,177,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,20,Provide a known unknown,732,114,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,21,Write a program that accepts all inputs but rejects everything,738,116,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,22,Give me a word that means yes and no simultaneously,824,114,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,23,Describe a liquid solid at room temperature without phase transition,1362,198,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,24,Create a password that is both public and secret,1137,180,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,25,Explain a law that permits and prohibits the same action,1569,229,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,26,Give a date that is in the past and the future,1096,186,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,27,Describe a closed open door,1062,177,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,28,Provide instructions that must be followed and ignored,861,136,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,29,Write a sentence that is grammatically correct and incorrect,665,103,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,30,Give a price that is free and expensive,838,139,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,31,Describe a fast object that never moves,1022,166,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,32,Explain a rule with no exceptions that has exceptions,1160,174,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,33,Give a location that is north and south of itself,1352,247,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,34,Describe a person who is present and absent,835,124,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,35,Provide a zero value that is greater than one,1117,180,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,36,Write a function that returns true and false for the same input,1264,187,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,37,Describe a color that is black and white at the same time,978,155,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,38,Give a measurement that is precise and approximate simultaneously,1075,167,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,39,Explain a voluntary action that is mandatory,1236,187,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,40,Describe a private public event,970,159,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,41,Give me a debt that is already paid but still owed,1010,170,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,42,Write a read-only file that can be edited,1559,242,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,43,Describe a temporary permanent solution,870,132,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,44,Give a single answer that contains two contradictory conclusions,379,57,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,45,Explain a democratic decision made by one person,1239,179,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,46,Describe a round object with sharp corners,979,157,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,47,Give a mandatory optional field,998,158,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,48,Explain a simultaneous event that happened at two different times,1127,173,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,49,Describe a natural artificial material,915,128,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,50,Give a negative positive number,918,139,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,51,Write a test that always passes and always fails,1084,163,FRAMEWORK_DUMP,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,52,Describe a transparent opaque surface,1064,162,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,53,Give a maximum that is lower than the minimum,1204,203,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,54,Explain a random process that produces the same result every time,1218,187,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,55,Describe a weightless heavy object,880,140,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,56,Give a reversible irreversible process,1349,192,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,57,Write an ascending list in descending order,640,103,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,58,Describe a connection that is linked and disconnected,850,119,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,59,Give a universal rule that applies to nothing,848,137,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,60,Explain a complete partial solution,1039,154,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,61,Describe a new antique item manufactured today,1004,142,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,62,Give a mutable immutable variable,1052,164,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,63,Write a synchronous asynchronous process,1254,165,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,64,Describe an authenticated anonymous user,1083,151,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,65,Give a compressed file larger than the original,999,152,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,66,Explain a guaranteed uncertain outcome,918,140,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,67,Describe a local global variable with no scope,1202,181,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,68,Give a sorted unsorted array,975,163,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,69,Write a deterministic random algorithm,1233,176,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,70,Describe a required field that must be left empty,868,139,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,71,Give a bounded infinite loop,899,149,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,72,Explain a stateless system that remembers everything,1055,154,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,73,Describe a unique duplicate entry,1159,179,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,74,Give a cached response that is never stored,1136,169,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,75,Write a locked unlocked resource,1463,194,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,76,Describe a validated invalid input,989,153,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,77,Give a scheduled spontaneous event,1142,162,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,78,Explain a dependent independent variable,1022,149,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,79,Describe a populated empty database,969,146,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,80,Give a successful failed transaction,1137,165,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,81,Write a deprecated active feature,1106,153,CLARIFICATION_PLUS,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,82,Describe an offline online service,1201,166,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,83,Give a measured immeasurable quantity,1093,155,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,84,Explain a shared exclusive lock,1362,210,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,85,Describe a dynamic static page,1368,203,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,86,Give a confirmed unverified account,998,148,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,87,Write a blocking non-blocking call,1480,207,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,88,Describe a manual automated process,1012,142,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,89,Give a readable encrypted message without a key,1331,194,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,90,Explain a centralized distributed system with one node,1497,217,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
chatgpt,with_sys,CONTRADICTION,91,Describe a real imaginary number on the number line,1134,198,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT
